NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00002341111,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735297,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Mounjaro],direct,2735297,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002342201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735294,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Mounjaro],direct,2735294,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002342211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735294,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Mounjaro],direct,2735294,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002343301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735292,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Mounjaro],direct,2735292,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002343311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735292,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Mounjaro],direct,2735292,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002344401,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735290,SBD,2.4 ML tirzepatide 12.5 MG/ML Pen Injector [Mounjaro],direct,2735290,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002344411,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735290,SBD,2.4 ML tirzepatide 12.5 MG/ML Pen Injector [Mounjaro],direct,2735290,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002345501,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735288,SBD,2.4 ML tirzepatide 8.33 MG/ML Pen Injector [Mounjaro],direct,2735288,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002345511,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735288,SBD,2.4 ML tirzepatide 8.33 MG/ML Pen Injector [Mounjaro],direct,2735288,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002346601,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735286,SBD,2.4 ML tirzepatide 4.17 MG/ML Pen Injector [Mounjaro],direct,2735286,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002346611,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2735286,SBD,2.4 ML tirzepatide 4.17 MG/ML Pen Injector [Mounjaro],direct,2735286,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002351101,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734638,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Zepbound],direct,2734638,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002351111,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734638,SBD,2.4 ML tirzepatide 25 MG/ML Pen Injector [Zepbound],direct,2734638,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002352201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734634,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Zepbound],direct,2734634,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002352211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734634,SBD,2.4 ML tirzepatide 20.8 MG/ML Pen Injector [Zepbound],direct,2734634,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002353301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734630,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Zepbound],direct,2734630,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002353311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734630,SBD,2.4 ML tirzepatide 16.7 MG/ML Pen Injector [Zepbound],direct,2734630,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002354401,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734626,SBD,2.4 ML tirzepatide 12.5 MG/ML Pen Injector [Zepbound],direct,2734626,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002354411,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734626,SBD,2.4 ML tirzepatide 12.5 MG/ML Pen Injector [Zepbound],direct,2734626,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002355501,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734646,SBD,2.4 ML tirzepatide 8.33 MG/ML Pen Injector [Zepbound],direct,2734646,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002355511,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734646,SBD,2.4 ML tirzepatide 8.33 MG/ML Pen Injector [Zepbound],direct,2734646,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002356601,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734642,SBD,2.4 ML tirzepatide 4.17 MG/ML Pen Injector [Zepbound],direct,2734642,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002356611,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734642,SBD,2.4 ML tirzepatide 4.17 MG/ML Pen Injector [Zepbound],direct,2734642,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002356699,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2734642,SBD,2.4 ML tirzepatide 4.17 MG/ML Pen Injector [Zepbound],direct,2734642,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002405201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733673,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Mounjaro],direct,2733673,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002405211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733673,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Mounjaro],direct,2733673,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002410301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733675,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Mounjaro],direct,2733675,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002410311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733675,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Mounjaro],direct,2733675,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002421001,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733666,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Mounjaro],direct,2733666,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002421011,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733666,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Mounjaro],direct,2733666,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002430401,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733668,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Mounjaro],direct,2733668,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002430411,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733668,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Mounjaro],direct,2733668,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002452301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733670,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Mounjaro],direct,2733670,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002452311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733670,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Mounjaro],direct,2733670,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002461201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733671,SBD,tirzepatide 25 MG/ML Injectable Solution [Mounjaro],direct,2733671,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002461211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733671,SBD,tirzepatide 25 MG/ML Injectable Solution [Mounjaro],direct,2733671,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002605201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732454,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Zepbound],direct,2732454,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002605211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732454,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Zepbound],direct,2732454,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002610301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732458,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Zepbound],direct,2732458,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002610311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732458,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Zepbound],direct,2732458,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002621001,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732440,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Zepbound],direct,2732440,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002621011,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732440,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Zepbound],direct,2732440,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002630401,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732444,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Zepbound],direct,2732444,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002630411,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732444,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Zepbound],direct,2732444,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002652301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732448,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Zepbound],direct,2732448,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002652311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732448,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Zepbound],direct,2732448,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002661201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732450,SBD,tirzepatide 25 MG/ML Injectable Solution [Zepbound],direct,2732450,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002661211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732450,SBD,tirzepatide 25 MG/ML Injectable Solution [Zepbound],direct,2732450,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
